0.0	0.5
10.008	0.521136593323
20.016	0.547064768355
30.024	0.574644066595
40.032	0.601667080371
50.04	0.62080237939
60.048	0.645801936136
70.056	0.666023208808
80.064	0.688921738976
90.072	0.707966170813
100.08	0.727558022021
110.088	0.746985869045
120.096	0.760664704527
130.104	0.766285172249
140.112	0.723008014042
150.12	0.682811474974
160.128	0.659294604706
170.136	0.672111310083
180.145	0.692576372759
190.153	0.720047073633
200.161	0.740441215581
210.169	0.760899629439
220.177	0.785119058173
230.185	0.805462225847
240.193	0.826273027074
250.201	0.840818425205
260.209	0.856629315083
270.217	0.869920302832
280.225	0.884492296236
290.233	0.89530770731
300.241	0.904301342175
310.249	0.912833992305
320.257	0.919799737593
330.265	0.941785163384
340.273	0.934500274818
350.281	0.938013067144
360.289	0.948054999025
370.297	0.94444690697
380.305	0.942383557029
390.313	0.948312086665
400.321	0.944442474424
410.329	0.944515611425
420.337	0.9470155671
430.345	0.949324923317
440.353	0.947671583837
450.361	0.948640095034
460.369	0.945213737345
470.377	0.947498714562
480.385	0.944741671247
490.393	0.944380418787
500.401	0.944754968884
510.409	0.942908813674
520.417	0.944107817237
530.425	0.9422882573
540.434	0.941778514565
550.442	0.942403503484
560.45	0.937235155405
570.458	0.937186397404
580.466	0.936791900853
590.474	0.933314568891
600.482	0.931887289232
610.49	0.928554015
620.498	0.9297419372
630.506	0.925675076683
640.514	0.925313824223
650.522	0.923746919381
660.53	0.924580237939
670.538	0.92365826847
680.546	0.92057543306
690.554	0.919192478857
700.562	0.918569706211
710.57	0.91769427847
720.578	0.916067534264
730.586	0.923919788656
740.594	0.911145192461
750.602	0.909460825163
760.61	0.906353610752
770.618	0.904327937448
780.626	0.903986631443
790.634	0.90092595876
800.642	0.899190617188
810.65	0.900438378752
820.658	0.899124129005
830.666	0.894855587667
840.674	0.891752805801
850.682	0.893434956827
860.69	0.892657045088
870.698	0.88972934877
880.706	0.886451481357
890.714	0.882249428202
900.723	0.881710873921
910.731	0.879007021152
920.739	0.877921047499
930.747	0.875378982642
940.755	0.873189305154
950.763	0.871363096399
960.771	0.868180528714
970.779	0.865753710041
980.787	0.861134997606
990.795	0.862947908725
