1.0	16.4814392563
2.0	15.5514890697
3.0	14.4311335085
4.0	14.9065841345
5.0	15.1857651787
6.0	15.3751449371
7.0	15.5123882664
8.0	15.6113345312
9.0	15.6760157318
10.0	15.7011371107
11.0	15.5990587493
12.0	13.1734879004
13.0	11.7522597644
14.0	11.6345065407
15.0	11.7940960974
16.0	11.8556111114
17.0	11.8506718408
18.0	11.7866854545
19.0	11.6554279144
20.0	11.4458570496
21.0	11.1209428991
22.0	10.6129559589
23.0	9.78705460205
24.0	8.28132090208
25.0	5.04139277849
26.0	1.85490666202
27.0	0.773164303835
28.0	0.384876467261
29.0	0.214344876129
30.0	0.127601789298
31.0	0.0800582852672
32.0	0.0519663718036
33.0	0.0354988256829
34.0	0.0248508792184
35.0	0.0175091440809
36.0	0.0127832961394
37.0	0.00943609420474
38.0	0.00706619674206
39.0	0.00539190770649
40.0	0.0041055355229
41.0	0.00318897003123
42.0	0.00248108973778
43.0	0.00196062053455
44.0	0.00158384169964
45.0	0.00127653584817
46.0	0.00102596531759
47.0	0.000822193883328
48.0	0.000675583805592
49.0	0.000556643074935
50.0	0.000462683509078
