340.815914632	0.17
331.874389919	0.164489548779
323.169056151	0.159124633951
314.69370808	0.153901433691
306.442300886	0.148816224848
298.408946235	0.143865380531
290.587908409	0.139045367741
282.973600524	0.134352745046
275.560580818	0.129784160314
268.343549038	0.125336348491
261.317342884	0.121006129423
254.476934547	0.11679040573
247.817427319	0.112686160728
241.334052283	0.108690456392
235.022165067	0.10480043137
228.877242692	0.10101329904
222.889668375	0.1
217.053499324	0.1
211.364917256	0.1
205.820199417	0.1
200.415716248	0.1
195.147929103	0.1
190.013388023	0.1
185.008729557	0.1
180.130674635	0.1
175.376026493	0.1
170.741668636	0.1
166.224562864	0.1
161.821747329	0.1
157.530334651	0.1
153.347510065	0.1
149.270529625	0.1
145.296718444	0.1
141.423468972	0.1
137.648239329	0.1
133.968551659	0.1
130.381990541	0.1
126.886201431	0.1
123.478889138	0.1
120.157816343	0.1
116.920802153	0.1
113.765720687	0.1
110.690499702	0.1
107.693119245	0.1
104.771610345	0.1
101.924053737	0.1
99.1485786099	0.1
96.4433613918	0.1
